date,data_or_inferred,incarcerated_total,incarcerated_white,incarcerated_black,incarcerated_hispanic,incarcerated_amerind,incarcerated_asian,incarcerated_other,incarcerated_unknown,incarcerated_nonwhite,state,url
2019-03-01,raw data,27577.0,13016,14350.0,,,,211.0,,14561.0,Alabama,http://www.doc.state.al.us/StatReports
2019-04-01,raw data,27565.0,13057,14293.0,,,,215.0,,14508.0,Alabama,http://www.doc.state.al.us/StatReports
2019-05-01,raw data,27680.0,13113,14354.0,,,,213.0,,14567.0,Alabama,http://www.doc.state.al.us/StatReports
2019-06-01,raw data,27970.0,13292,14462.0,,,,216.0,,14678.0,Alabama,http://www.doc.state.al.us/StatReports
2019-07-01,raw data,27956.0,13303,14432.0,,,,221.0,,14653.0,Alabama,http://www.doc.state.al.us/StatReports
2019-08-01,raw data,27661.0,13120,14328.0,,,,213.0,,14541.0,Alabama,http://www.doc.state.al.us/StatReports
2019-09-01,raw data,27798.0,13192,14388.0,,,,218.0,,14606.0,Alabama,http://www.doc.state.al.us/StatReports
2019-10-01,raw data,27830.0,13213,14397.0,,,,220.0,,14617.0,Alabama,http://www.doc.state.al.us/StatReports
2019-11-01,raw data,28017.0,13340,14458.0,,,,219.0,,14677.0,Alabama,http://www.doc.state.al.us/StatReports
2019-12-01,raw data,28146.0,13424,14503.0,,,,219.0,,14722.0,Alabama,http://www.doc.state.al.us/StatReports
2020-01-01,raw data,28284.0,13442,14623.0,,,,219.0,,14842.0,Alabama,http://www.doc.state.al.us/StatReports
2020-02-01,raw data,28485.0,13569,14697.0,,,,219.0,,14916.0,Alabama,http://www.doc.state.al.us/StatReports
2020-03-01,raw data,28647.0,13686,14738.0,,,,223.0,,14961.0,Alabama,http://www.doc.state.al.us/StatReports
2020-04-01,raw data,28335.0,13477,14640.0,,,,218.0,,14858.0,Alabama,http://www.doc.state.al.us/StatReports
2020-05-01,raw data,27696.0,13066,14409.0,,,,221.0,,14630.0,Alabama,http://www.doc.state.al.us/StatReports
2020-06-01,raw data,27379.0,12882,14277.0,,,,220.0,,14497.0,Alabama,http://www.doc.state.al.us/StatReports
2020-07-01,raw data,26908.0,12594,14096.0,,,,218.0,,14314.0,Alabama,http://www.doc.state.al.us/StatReports
2020-08-01,raw data,26547.0,12358,13975.0,,,,214.0,,14189.0,Alabama,http://www.doc.state.al.us/StatReports
2020-09-01,raw data,26289.0,12221,13863.0,,,,205.0,,14068.0,Alabama,http://www.doc.state.al.us/StatReports
2020-10-01,raw data,26010.0,12076,13730.0,,,,204.0,,13934.0,Alabama,http://www.doc.state.al.us/StatReports
2020-11-01,raw data,25936.0,12021,13714.0,,,,201.0,,13915.0,Alabama,http://www.doc.state.al.us/StatReports
2020-12-01,raw data,25680.0,11862,13610.0,,,,208.0,,13818.0,Alabama,http://www.doc.state.al.us/StatReports
2021-01-01,raw data,25360.0,11629,13530.0,,,,201.0,,13731.0,Alabama,http://www.doc.state.al.us/StatReports
2021-02-01,raw data,25207.0,11582,13428.0,,,,197.0,,13625.0,Alabama,http://www.doc.state.al.us/StatReports
2021-03-01,raw data,25106.0,11534,13378.0,,,,194.0,,13572.0,Alabama,http://www.doc.state.al.us/StatReports
2021-04-01,raw data,25118.0,11548,13371.0,,,,199.0,,13570.0,Alabama,http://www.doc.state.al.us/StatReports
2021-05-01,raw data,25270.0,11639,13427.0,,,,204.0,,13631.0,Alabama,http://www.doc.state.al.us/StatReports
2021-06-01,raw data,25261.0,11625,13430.0,,,,206.0,,13636.0,Alabama,http://www.doc.state.al.us/StatReports
2021-07-01,raw data,25388.0,11688,13495.0,,,,205.0,,13700.0,Alabama,http://www.doc.state.al.us/StatReports
2021-08-01,raw data,25288.0,11631,13450.0,,,,207.0,,13657.0,Alabama,http://www.doc.state.al.us/StatReports
2021-09-01,raw data,25268.0,11614,13445.0,,,,209.0,,13654.0,Alabama,http://www.doc.state.al.us/StatReports
2021-10-01,raw data,25189.0,11559,13425.0,,,,205.0,,13630.0,Alabama,http://www.doc.state.al.us/StatReports
2021-11-01,raw data,25353.0,11668,13477.0,,,,208.0,,13685.0,Alabama,http://www.doc.state.al.us/StatReports
2021-12-01,raw data,25263.0,11609,13443.0,,,,211.0,,13654.0,Alabama,http://www.doc.state.al.us/StatReports
2022-01-01,raw data,25195.0,11555,13428.0,,,,212.0,,13640.0,Alabama,http://www.doc.state.al.us/StatReports
2022-02-01,raw data,25173.0,11533,13426.0,,,,214.0,,13640.0,Alabama,http://www.doc.state.al.us/StatReports
2022-03-01,raw data,25289.0,11624,13446.0,,,,219.0,,13665.0,Alabama,http://www.doc.state.al.us/StatReports
2022-04-01,raw data,25439.0,11669,13549.0,,,,221.0,,13770.0,Alabama,http://www.doc.state.al.us/StatReports
2022-05-01,raw data,25694.0,11768,13702.0,,,,224.0,,13926.0,Alabama,http://www.doc.state.al.us/StatReports
2022-06-01,raw data,25915.0,11906,13785.0,,,,224.0,,14009.0,Alabama,http://www.doc.state.al.us/StatReports
2022-07-01,raw data,26093.0,12023,13843.0,,,,227.0,,14070.0,Alabama,http://www.doc.state.al.us/StatReports
2012-01-01,raw data,4851.0,2213,514.0,145.0,1795.0,169.0,12.0,,2638.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-02-01,raw data,4898.0,2235,519.0,147.0,1813.0,171.0,13.0,,2663.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-03-01,raw data,4901.0,2250,518.0,137.0,1815.0,165.0,16.0,,2651.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-04-01,raw data,4936.0,2282,504.0,131.0,1830.0,176.0,13.0,,2654.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-05-01,raw data,4920.0,2219,505.0,139.0,1874.0,172.0,11.0,,2701.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-06-01,raw data,4911.0,2212,523.0,140.0,1849.0,172.0,15.0,,2699.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-07-01,raw data,4892.0,2182,496.0,139.0,1888.0,172.0,15.0,,2710.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-08-01,raw data,4937.0,2231,478.0,146.0,1886.0,178.0,18.0,,2706.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-09-01,raw data,4939.0,2235,493.0,148.0,1872.0,176.0,15.0,,2704.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-10-01,raw data,4984.0,2258,499.0,149.0,1893.0,166.0,19.0,,2726.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-11-01,raw data,4924.0,2229,486.0,149.0,1875.0,165.0,20.0,,2695.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2012-12-01,raw data,4944.0,2278,482.0,144.0,1858.0,159.0,23.0,,2666.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-01-01,raw data,4832.0,2209,479.0,149.0,1811.0,167.0,17.0,,2623.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-02-01,raw data,5030.0,2345,484.0,148.0,1844.0,192.0,17.0,,2685.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-03-01,raw data,5078.0,2345,474.0,152.0,1904.0,187.0,16.0,,2733.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-04-01,raw data,5033.0,2358,467.0,149.0,1864.0,182.0,13.0,,2675.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-05-01,raw data,4987.0,2351,482.0,151.0,1801.0,189.0,13.0,,2636.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-06-01,raw data,5015.0,2339,496.0,141.0,1837.0,193.0,9.0,,2676.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-07-01,raw data,5015.0,2321,484.0,149.0,1866.0,184.0,11.0,,2694.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-08-01,raw data,5068.0,2373,472.0,140.0,1869.0,200.0,14.0,,2695.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-09-01,raw data,5151.0,2383,490.0,141.0,1920.0,208.0,9.0,,2768.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-10-01,raw data,5240.0,2423,507.0,145.0,1942.0,212.0,11.0,,2817.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-11-01,raw data,5227.0,2437,498.0,155.0,1908.0,213.0,16.0,,2790.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2013-12-01,raw data,5107.0,2369,492.0,152.0,1872.0,212.0,10.0,,2738.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-01-01,raw data,5054.0,2373,480.0,143.0,1835.0,211.0,12.0,,2681.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-02-01,raw data,5117.0,2389,492.0,146.0,1865.0,212.0,13.0,,2728.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-03-01,raw data,5105.0,2365,481.0,152.0,1877.0,219.0,11.0,,2740.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-04-01,raw data,5170.0,2379,499.0,142.0,1917.0,222.0,11.0,,2791.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-05-01,raw data,5137.0,2386,477.0,129.0,1925.0,208.0,12.0,,2751.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-06-01,raw data,5080.0,2342,498.0,130.0,1892.0,205.0,13.0,,2738.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-07-01,raw data,5086.0,2330,502.0,142.0,1891.0,210.0,11.0,,2756.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-08-01,raw data,5043.0,2286,493.0,146.0,1892.0,213.0,13.0,,2757.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-09-01,raw data,5144.0,2358,503.0,145.0,1902.0,219.0,17.0,,2786.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-10-01,raw data,5146.0,2360,489.0,154.0,1905.0,219.0,19.0,,2786.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-11-01,raw data,5119.0,2375,495.0,152.0,1867.0,213.0,17.0,,2744.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2014-12-01,raw data,5137.0,2384,517.0,151.0,1845.0,224.0,16.0,,2753.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-01-01,raw data,5143.0,2400,501.0,163.0,1846.0,220.0,13.0,,2743.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-02-01,raw data,5229.0,2456,491.0,158.0,1886.0,224.0,14.0,,2773.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-03-01,raw data,5189.0,2396,509.0,157.0,1886.0,221.0,20.0,,2793.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-04-01,raw data,5082.0,2380,499.0,146.0,1831.0,214.0,12.0,,2702.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-05-01,raw data,5152.0,2420,516.0,150.0,1845.0,211.0,10.0,,2732.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-06-01,raw data,5127.0,2392,519.0,147.0,1847.0,209.0,13.0,,2735.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-07-01,raw data,5020.0,2321,513.0,152.0,1806.0,211.0,17.0,,2699.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-08-01,raw data,4930.0,2302,506.0,146.0,1757.0,203.0,16.0,,2628.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-09-01,raw data,5022.0,2333,503.0,152.0,1815.0,202.0,17.0,,2689.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-10-01,raw data,4920.0,2287,498.0,148.0,1771.0,200.0,16.0,,2633.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-11-01,raw data,4908.0,2242,504.0,140.0,1798.0,207.0,17.0,,2666.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2015-12-01,raw data,4850.0,2253,494.0,151.0,1731.0,203.0,18.0,,2597.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-01-01,raw data,4681.0,2182,481.0,143.0,1647.0,207.0,21.0,,2499.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-02-01,raw data,4810.0,2227,498.0,146.0,1713.0,208.0,18.0,,2583.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-03-01,raw data,4734.0,2189,493.0,141.0,1697.0,196.0,18.0,,2545.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-04-01,raw data,4722.0,2172,474.0,143.0,1726.0,189.0,18.0,,2550.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-05-01,raw data,4694.0,2177,478.0,147.0,1674.0,200.0,18.0,,2517.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-06-01,raw data,4730.0,2224,478.0,140.0,1655.0,213.0,20.0,,2506.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-07-01,raw data,4658.0,2167,488.0,134.0,1631.0,214.0,24.0,,2491.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-08-01,raw data,4651.0,2145,483.0,141.0,1644.0,215.0,23.0,,2506.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-09-01,raw data,4623.0,2133,467.0,148.0,1632.0,222.0,21.0,,2490.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-10-01,raw data,4553.0,2088,482.0,147.0,1604.0,210.0,22.0,,2465.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-11-01,raw data,4465.0,1993,471.0,145.0,1621.0,208.0,27.0,,2472.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2016-12-01,raw data,4383.0,1968,456.0,145.0,1585.0,203.0,26.0,,2415.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-01-01,raw data,4322.0,1925,451.0,140.0,1587.0,195.0,24.0,,2397.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-02-01,raw data,4214.0,1876,445.0,141.0,1551.0,181.0,20.0,,2338.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-03-01,raw data,4224.0,1914,449.0,147.0,1512.0,180.0,22.0,,2310.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-04-01,raw data,4234.0,1906,454.0,145.0,1518.0,192.0,19.0,,2328.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-05-01,raw data,4301.0,1940,459.0,138.0,1558.0,188.0,18.0,,2361.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-06-01,raw data,4249.0,1915,457.0,136.0,1534.0,189.0,18.0,,2334.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-07-01,raw data,4224.0,1882,437.0,135.0,1565.0,187.0,18.0,,2342.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-08-01,raw data,4299.0,1921,445.0,136.0,1591.0,191.0,15.0,,2378.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-09-01,raw data,4297.0,1923,450.0,136.0,1578.0,196.0,14.0,,2374.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-10-01,raw data,4388.0,1947,463.0,141.0,1621.0,199.0,17.0,,2441.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-11-01,raw data,4385.0,1957,464.0,141.0,1599.0,205.0,19.0,,2428.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2017-12-01,raw data,4363.0,1934,452.0,135.0,1607.0,213.0,22.0,,2429.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2018-01-01,raw data,4315.0,1884,478.0,132.0,1590.0,211.0,20.0,,2431.0,Alaska,https://doc.alaska.gov/administrative-services/research-records
2018-02-01,raw data,4308.0,1879,453.0,148.0,1594.0,216.0,18.0,,2429.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-03-01,raw data,4267.0,1886,432.0,145.0,1587.0,199.0,18.0,,2381.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-04-01,raw data,4283.0,1887,430.0,143.0,1604.0,199.0,20.0,,2396.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-05-01,raw data,4212.0,1869,415.0,151.0,1563.0,193.0,21.0,,2343.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-06-01,raw data,4258.0,1871,434.0,148.0,1576.0,210.0,19.0,,2387.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-07-01,raw data,4297.0,1844,444.0,150.0,1615.0,221.0,23.0,,2453.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-08-01,raw data,4351.0,1896,455.0,148.0,1614.0,219.0,19.0,,2455.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-09-01,raw data,4363.0,1863,445.0,142.0,1664.0,226.0,23.0,,2500.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-10-01,raw data,4379.0,1881,444.0,148.0,1670.0,215.0,21.0,,2498.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-11-01,raw data,4388.0,1868,457.0,157.0,1665.0,222.0,19.0,,2520.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2018-12-01,raw data,4402.0,1900,459.0,146.0,1659.0,221.0,17.0,,2502.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-01-01,raw data,4448.0,1902,454.0,144.0,1700.0,229.0,19.0,,2546.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-02-01,raw data,4510.0,1911,457.0,142.0,1753.0,229.0,18.0,,2599.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-03-01,raw data,4473.0,1867,466.0,138.0,1765.0,223.0,14.0,,2606.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-04-01,raw data,4465.0,1887,472.0,139.0,1738.0,215.0,14.0,,2578.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-05-01,raw data,4376.0,1843,466.0,134.0,1692.0,223.0,18.0,,2533.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-06-01,raw data,4378.0,1803,462.0,142.0,1725.0,229.0,17.0,,2575.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-07-01,raw data,4483.0,1884,454.0,141.0,1763.0,222.0,19.0,,2599.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-08-01,raw data,4494.0,1895,472.0,131.0,1758.0,222.0,16.0,,2599.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-09-01,raw data,4646.0,1958,491.0,129.0,1809.0,237.0,22.0,,2688.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-10-01,raw data,4706.0,1972,496.0,135.0,1842.0,237.0,24.0,,2734.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-11-01,raw data,4653.0,1931,492.0,138.0,1834.0,235.0,23.0,,2722.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2019-12-01,raw data,4715.0,1953,478.0,148.0,1869.0,243.0,24.0,,2762.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-01-01,raw data,4667.0,1951,478.0,139.0,1826.0,249.0,24.0,,2716.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-02-01,raw data,4653.0,1941,481.0,134.0,1811.0,255.0,31.0,,2712.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-03-01,raw data,4769.0,2008,479.0,137.0,1858.0,257.0,30.0,,2761.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-04-01,raw data,4482.0,1897,454.0,129.0,1731.0,241.0,30.0,,2585.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-05-01,raw data,4142.0,1737,427.0,120.0,1612.0,220.0,26.0,,2405.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-06-01,raw data,4214.0,1734,446.0,120.0,1662.0,224.0,28.0,,2480.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-07-01,raw data,4226.0,1732,434.0,120.0,1694.0,220.0,26.0,,2494.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-08-01,raw data,4321.0,1763,430.0,123.0,1769.0,209.0,27.0,,2558.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-09-01,raw data,4413.0,1782,434.0,126.0,1818.0,218.0,35.0,,2631.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-10-01,raw data,4511.0,1800,459.0,123.0,1882.0,216.0,31.0,,2711.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-11-01,raw data,4589.0,1826,480.0,121.0,1904.0,223.0,35.0,,2763.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
2020-12-01,raw data,4560.0,1808,466.0,120.0,1900.0,224.0,42.0,,2752.0,Alaska,https://doc.alaska.gov/administrative-services/research-records/population-statistics
